id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,八种情感分析
4.45607E+15,InwAw8T4S,6077948281.0,佛国净土办事处201612,如何看待武汉发现不明原因肺炎？具体情况如何？。。。2003年在广东发生的非典型性肺炎SARS，非常历害、当时的很多医生、护士、也因抗非典型性肺病染病、有些医生、护士因此往生、后来市府为记念他们的为救人伟大行为、在彫塑公园里塑造了石像记念他们，。这次武汉的不明肺炎据报道也是很历害？是不是同一类型变异病毒感染呢？应该尽快检验、检疫、分析出来？是何种类型病毒？尽快聚集国内外知名专家学者参与，。像SARS当时很多流动人口回家乡前都必须隔离以防扩大感染家乡人民？所以尽快查明病毒🦠类型、该隔离也必须執行？不用隔离也必须教会人民怎么防范措施？。。阿彌陀佛。。名号：妙有如意O如何看待武汉发现不明原因肺炎？具体情况如何？,,,,,0,2.0,6,2020/1/1 23:35,iPhone 8,,,,"{'words': 172, 'sentences': 15, '好': 5, '乐': 1, '哀': 0, '怒': 0, '惧': 2, '恶': 1, '惊': 0}"
4.45607E+15,InwyehANn,1758613545.0,财经王大拿,发布了头条文章：《医药股大涨的背后：“肺炎概念股”投资的风险点在哪？》#浑水研究##清流财经##今日看盘超话#四环生物sz000518东北制药sz000597鲁抗医药sh600789#武汉发现不明原因肺炎##武汉不明原因肺炎不能断定是sars##医药股#@微博股票@头条文章@微博自媒体O医药股大涨的背后：“肺炎概念股”投资的风险点在哪？,http://t.cn/AiFFJaFa,,"微博股票,头条文章,微博自媒体","浑水研究,清流财经,今日看盘超话,武汉发现不明原因肺炎,武汉不明原因肺炎不能断定是sars,医药股",2,4.0,4,2020/1/1 23:29,微博 weibo.com,,,,"{'words': 88, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 2, '惊': 0}"
4.45607E+15,InwxPpJVN,5634709252.0,lyyyyydan,元旦快乐🎉🎆🍾️🎊🎈虽然由于武汉肺炎，没出去浪成，同学为了我的安全，为了保命取消了约饭还由于昨晚手机没话费，只抢了群里局长的一个红包，错过了几个亿很心酸……但是！过节的场子还是要有啊。！！！睡到自然醒，摆好粮食，切好新年必备寓意极好的🍊，放上肖战的综艺……完美,,,,,0,0.0,2,2020/1/1 23:28,iPhone客户端,"['http://ww4.sinaimg.cn/large/0069kFhigy1gahh01uyaxj30k00k040o.jpg', 'http://ww4.sinaimg.cn/large/0069kFhigy1gahh0f1gidj31o0280tz6.jpg', 'http://ww2.sinaimg.cn/large/0069kFhigy1gahh02knu8j30ko0ko0v9.jpg', 'http://ww4.sinaimg.cn/large/0069kFhigy1gahh756e32j31120kuqv5.jpg', 'http://ww1.sinaimg.cn/large/0069kFhigy1gahh09bdd5j31120ku7wi.jpg', 'http://ww1.sinaimg.cn/large/0069kFhigy1gahh0cooumj31120kukjm.jpg', 'http://ww2.sinaimg.cn/large/0069kFhigy1gahh0e316hj31o0280u0x.jpg', 'http://ww2.sinaimg.cn/large/0069kFhigy1gahh0783hdg30m80cne84.jpg', 'http://ww4.sinaimg.cn/large/0069kFhigy1gahh0fzc60j31o01o0ww7.jpg']",,,"{'words': 89, 'sentences': 3, '好': 2, '乐': 6, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45607E+15,InwxMbpbn,2619535895.0,onion-cong,2020年第一天去逛街，虽然有不明病毒的肺炎，但是依然阻止不了大家逛街的心思，商场里的人真是多，粗略算一算，东西比平时真是没便宜多少，真是没必要去人挤人。,,,,,0,1.0,0,2020/1/1 23:28,iPhone客户端,,,,"{'words': 47, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.45607E+15,InwximokT,6619544815.0,再吃一个打工人,#散布武汉肺炎谣言8人被查处#我不信谣传谣，但是官方的消息能不能公开透明一点啊，现在我们什么都不知道心里也很慌的啊。所以我明天戴不戴口罩？十一号那天能不能从汉口站坐高铁回家？,,,,散布武汉肺炎谣言8人被查处,3,11.0,30,2020/1/1 23:27,HUAWEI nova 3,,,,"{'words': 57, 'sentences': 4, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45607E+15,InwxdA9tb,3831540847.0,星与粒子,#武汉发现不明原因肺炎#现在是什么情况啊，检测结果是什么样呢要去武汉参加婚礼，有点慌,,,,武汉发现不明原因肺炎,1,20.0,37,2020/1/1 23:26,,,,,"{'words': 26, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45607E+15,Inwx1d9a0,2287720091.0,BJ田夫野老,#武汉肺炎疫情#：被感染人数没有因“谣言”被警方处理的人数多。,,,,武汉肺炎疫情,1,4.0,1,2020/1/1 23:26,iPhone客户端,,,,"{'words': 21, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45607E+15,InwwK7fvm,2736380300.0,没有梦想怎么办z,2019年最后一天武汉被爆出了不明原因肺炎，在这前不久武汉又经历了一次地震，而在这前不久又有位平日好好的亲人突然离世，不禁想到一句话明天和意外哪个先来，但那一刻来临时我们似乎没有选择，只有面对现实，只有解决问题，再或者说再见。时光不能倒回，愿过好今后的每一天！期待2020，希望一切顺利，家人平平安安，健健康康！,,,,,0,0.0,2,2020/1/1 23:25,iPhone客户端,['http://ww3.sinaimg.cn/large/a319d98cly1gahh6sns7ej21400u0k2m.jpg'],,,"{'words': 88, 'sentences': 4, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45607E+15,Inwws3Vd4,1925933821.0,小鸟吃胖胖胖胖了,#散布武汉肺炎谣言8人被查处#主要央视发的公告和没发一样病毒性肺炎，也不说啥病毒，已知的还是未知的、在不在控制范围内。未发现明显人传人，那传呢还是不传呢也没结论。这样的公告能让人踏实才怪，也就给了小道消息传播的空间。,,,,散布武汉肺炎谣言8人被查处,1,0.0,53,2020/1/1 23:25,iPhone,,,,"{'words': 74, 'sentences': 4, '好': 0, '乐': 1, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4.45607E+15,Inwwa25dg,3291973244.0,十元和十月,我又要来说新年快乐啦～本来说去光谷跨年奈何肺炎出现我们怂就呆在学校了哈哈哈哈哈但是在学校跨年也是充满了惊喜开着跨年直播开水果party然后乘着月色跑过隧道穿越人群来到依旧是人山人海的操场看升旗和朋友边跑边喊边笑在行人怪异的眼光中落荒而逃跑啊跑挤啊挤嘈杂的人群嘈杂地听完了校长新年贺词最后人声稀稀落落地停下注视着国旗字字清晰地唱着国歌好久没有这么这么这么认认真真地参加过升旗仪式了小时候懵懵懂懂现在懂了却找不到机会了这个历尽沧桑的国家啊未来都会是你的其实还拍了好多去看升旗的视频但我觉得以我的速度…我可能又要几年才能搞好了哈哈哈哈L十元和十月的微博视频,,,,,0,0.0,1,2020/1/1 23:24,HUAWEI Mate 30,,"http://f.video.weibocdn.com/004mnOyZlx07zP6o0iXS010412009NMr0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=647b8232579b0b23561398fc756ef4ae&ori=0&ps=1BVp4ysnknHVZu&Expires=1611151962&ssig=lRPVhxzu3D&KID=unistore,video",,"{'words': 166, 'sentences': 1, '好': 6, '乐': 2, '哀': 0, '怒': 0, '惧': 0, '恶': 5, '惊': 0}"
4.45607E+15,InwvzmxQ2,2662406671.0,零叁零玖玖,我免费围观了@孔庆东的回答，问题价值388.00元，快来一起围观~O微博问答,,,孔庆东,,0,0.0,0,2020/1/1 23:22,微博 weibo.com,,,,"{'words': 22, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45606E+15,Inwvg9FrJ,6895178194.0,心向朝阳2019,我免费围观了@孔庆东的回答，问题价值388.00元，快来一起围观~O微博问答,,,孔庆东,,0,0.0,0,2020/1/1 23:22,微博 weibo.com,,,,"{'words': 22, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45606E+15,InwuJCYmy,6272102803.0,栗子黛,#武汉发现不明原因肺炎#这么吓人的吗？在呼市，这里的人还一点儿都不知道。但是今年得流感肺炎住院的人特别多。昨天刚看到别人发朋友圈，就赶紧告诉周围朋友注意防护。这件事还得在微博看看实时消息才能知道最新进展。不传谣不信谣，但是心里还是很慌，明天去买些抗病毒颗粒，口罩感冒药啥的……希望大家都能平平安安，祈祷🙏🏻……,,,,武汉发现不明原因肺炎,0,0.0,0,2020/1/1 23:20,iPhone客户端,,,,"{'words': 96, 'sentences': 6, '好': 3, '乐': 0, '哀': 2, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.45606E+15,InwuJnAJS,5345420764.0,华阴检察,【8人因网上散布“武汉病毒性肺炎”不实信息被依法处理】武汉市公安局1日通报称，日前一些关于“武汉病毒性肺炎”的不实信息在网络流传，公安部门对此进行了调查。目前，8人因散布不实信息，被警方依法处理。警方呼吁网民不造谣、不信谣、不传谣，共建和谐清朗的网络空间。O8人因网上散布“武汉病毒性肺炎”不实信息被依法处理,,,,,1,1.0,0,2020/1/1 23:20,荣耀V9 我想要的快,,,,"{'words': 87, 'sentences': 4, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45606E+15,InwtTDvK5,5830454847.0,东方巴菲特1987,前天大盘低开震荡小涨0.33%，深市几大指数涨幅稍大点。医药医疗、建材和农业等板块领涨，保险+银行+券商+多元金融等大金融和酿酒板块趋弱。题材除了医药等疫苗股外就是网红经济、创投、区块链+数字货币等局部强势，光刻胶、稀土永磁、VR和芯片等趋弱。个股以上涨较多但依然是分化之势，涨停板49个，其中一字板7个，涨停被砸个股19个。跌停板3个，大跌4%以上个股37个。个股活跃程度及脉络：　　盘面上看，武汉不明原因肺炎事件持续发酵，抗病毒概念股持续走强，带动医药板块全线活跃，香雪制药（300147）、欣龙控股（000955）、康芝药业（300086）等午后拉升涨停；资金开始发力周期股，水泥股四川金顶（600678）涨停，万年青（000789）触板，钢铁股八一钢铁（600581）一度拉升涨逾8%；农业种植板块高开，隆平高科（000998）、大北农（002385）封板；网红经济板块活跃，元隆雅图（002878）、星期六涨停。　　主流看点：医药、流感　　　　主板封板成功率：高,,,,,0,0.0,0,2020/1/1 23:18,微博 weibo.com,,,,"{'words': 243, 'sentences': 11, '好': 6, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.45606E+15,InwthwnQk,6198311419.0,ruru在这呦,盲猜明天病例会考肺炎,,,,,1,0.0,0,2020/1/1 23:17,iPhone客户端,,,,"{'words': 5, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.45606E+15,InwtbAQ0J,6340019175.0,等待奇迹吖,我在看：【武汉肺炎事件已有8人因散布谣言被警方查处】#跟新浪看热点#O武汉肺炎事件已有8人因散布谣言被警方查处,,,,跟新浪看热点,0,0.0,0,2020/1/1 23:16,新浪新闻客户端,,,,"{'words': 35, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 2, '惊': 0}"
4.45606E+15,Inwt7buoY,1687907111.0,山楂笑了酸枣红了,#武汉发现不明原因肺炎#散布武汉不明原因肺炎不实消息8人被警方依法查处,,,,武汉发现不明原因肺炎,0,21.0,6,2020/1/1 23:16,,['http://ww2.sinaimg.cn/large/649b6b27ly1gahgw9xd8qj20yi1pcn66.jpg'],,,"{'words': 20, 'sentences': 1, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45606E+15,InwsRfi1T,2787271745.0,污力謝寶寶么_,睡眠质量超好但却扭曲睡姿的狗子虽然生病高烧40多度莫名其妙的支原体肺炎可是我可以吃好吃的喝可乐雪碧🍻,,,,,0,0.0,1,2020/1/1 23:16,iPhone客户端,"['http://ww4.sinaimg.cn/large/a6226441ly1gahgvs9vblj22c0340npd.jpg', 'http://ww2.sinaimg.cn/large/a6226441ly1gahgvuhj4fj21o01o0x6p.jpg', 'http://ww1.sinaimg.cn/large/a6226441ly1gahgvt588lj21o01o0b29.jpg', 'http://ww2.sinaimg.cn/large/a6226441ly1gahgvrroehj21o01o0npd.jpg']",,,"{'words': 28, 'sentences': 1, '好': 1, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 2, '惊': 0}"
4.45606E+15,InwswiRql,7111147371.0,亦海清风,"市场情绪分析周二，指数早盘窄幅震荡，临近尾盘震荡回暖，沪指站上3050点。医药板块维持高位震荡，周期股水泥、钢铁等午后大幅拉升，题材概念整体表现较为一般。个股涨多跌少，涨停50余家，炸板率较高，成交量较昨日有所减少，资金观望情绪浓厚。截至收盘，上证指数涨0.33%，深证成指涨0.63%，创业板指涨0.44%。盘面上，武汉不明原因肺炎事件持续发酵，抗病毒概念股持续走强，带动医药板块全线活跃，香雪制药、欣龙控股、康芝药业等午后拉升涨停；资金开始发力周期股，水泥股四川金顶涨停，万年青触板，钢铁股八一钢铁一度拉升涨逾8%；农业种植板块高开，隆平高科、大北农封板；网红经济板块活跃，元隆雅图、星期六涨停。整体来看，由于面临元旦，市场情绪趋于谨慎，两市成交量较前一日有所减少，但市场热门板块热度不减，从一定程度上稳住投资者对大盘走强的信心。技术分析：从日k线上来看，由于存在节日效应，周二市场成交量比之前有所减少，但整个市场仍保持一定的热度，目前指数已经站在3050阻力线上，如果后市持续走强，并收线在此点位上方，那么就基本可以确定本轮行情为真正的上涨行情而不仅是反弹。板块方面，超级真菌，禽流感以及玉米板块涨幅居前，涨幅分别达5.07%，4.86%以及4.11%。而跌幅居前的板块有MINILED，光刻胶以及氟化工板块，其中MINILED板块跌幅达1.10%,为两市跌幅之最。从板块整体走势来看，涨幅居前的几个板块周二虽有不小涨幅，但目前均面临重大阻力位调整走势，目前切忌追高，而跌幅居前的几个板块目前调整已经较为充分，是为不错的低吸时机。策略上目前建议应进一步的扩大仓位，调仓向网红经济，有色金属以及生物医药等潜力板块靠齐。",,,,,0,0.0,0,2020/1/1 23:15,微博 weibo.com,,,,"{'words': 391, 'sentences': 22, '好': 11, '乐': 1, '哀': 0, '怒': 0, '惧': 4, '恶': 4, '惊': 0}"
4.45606E+15,Inws2oH9I,5384892986.0,贾岩鹤-JyH,#武汉发现不明原因肺炎#咳了一个月的我瑟瑟发抖,,,,武汉发现不明原因肺炎,0,18.0,2,2020/1/1 23:14,荣耀Magic2 魔法手机,,,,"{'words': 14, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.45606E+15,Inws2rQrd,5267052195.0,永靖检察,【8人因网上散布“武汉病毒性肺炎”不实信息被依法处理】武汉市公安局1日通报称，日前一些关于“武汉病毒性肺炎”的不实信息在网络流传，公安部门对此进行了调查。目前，8人因散布不实信息，被警方依法处理。警方呼吁网民不造谣、不信谣、不传谣，共建和谐清朗的网络空间。O8人因网上散布“武汉病毒性肺炎”不实信息被依法处理,,,,,0,0.0,2,2020/1/1 23:14,OPPO R9,,,,"{'words': 87, 'sentences': 4, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45606E+15,InwrbwWmO,1827834591.0,请你吃红烧肉啊,一月运动打卡全国新型肺炎疫情实时动态O网页链接,,,,,0,28.0,5,2020/1/1 23:12,小米Note 3 拍人更美,['http://ww2.sinaimg.cn/large/6cf28adfly1gahgssmf18j20qy0k8tcl.jpg'],,,"{'words': 12, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45606E+15,InwqZ6Kbd,5903125250.0,爱你一万年VVV,武汉警方：8人散布武汉肺炎不实消息被依法处理O网页链接,,,,,0,0.0,2,2020/1/1 23:11,人民日报客户端,['http://ww3.sinaimg.cn/large/006ruUxAly1gahgsdcolsj303c03cjr9.jpg'],,,"{'words': 16, 'sentences': 1, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45606E+15,InwqNztWc,1063568674.0,趋势强哥,散布武汉肺炎不实消息，8人被警方查处O网页链接昨天涨停的很多医药股大概率要一日游了。,,,,,0,1.0,1,2020/1/1 23:11,iPhone客户端,['http://ww4.sinaimg.cn/large/3f64c522gy1gahgs2aihaj20jg0db0uq.jpg'],,,"{'words': 26, 'sentences': 2, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45606E+15,InwqKBNqa,2784842795.0,粉象生活_分享生活,热点板块方面一、流感受到武汉肺炎消息的刺激，流感板块全线崛起，鲁抗医药早盘封板，四环生物、香雪制药、珍宝岛、康芝药业、海王生物、以岭药业集体涨停，达安基因、神奇制药、华北制药等集体跟涨，预计后市板块高位震荡。,,,,,0,0.0,4,2020/1/1 23:10,微博 weibo.com,,,,"{'words': 61, 'sentences': 2, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 1, '恶': 1, '惊': 1}"
4.45606E+15,Inwq2jqGy,2544341574.0,燕子说说说说,2020.1.1是个幸福的日子昨晚柳大尉对不能陪我跨年表达了深深的歉意，今天妈妈和奶奶就带着我喜欢的吃的来看我…柳儿妈近期肺炎一直反复，但为了给我弄好吃的，都是围着围巾捂住口鼻下厨…感恩一直被宠爱着❤️,,如皋市,,,0,0.0,2,2020/1/1 23:09,iPhone客户端,"['http://ww2.sinaimg.cn/large/97a79246gy1gahglbjatij22c0340e83.jpg', 'http://ww4.sinaimg.cn/large/97a79246gy1gahgl8wzv5j21400u0npd.jpg', 'http://ww4.sinaimg.cn/large/97a79246gy1gahglcj40rj21hc0zkdqm.jpg', 'http://ww4.sinaimg.cn/large/97a79246gy1gahgldgu47j217m0ok7wh.jpg']",,,"{'words': 69, 'sentences': 3, '好': 2, '乐': 1, '哀': 1, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45606E+15,InwpVwknS,1041664965.0,澪雨其濛68,#武汉发现不明原因肺炎#真的好好奇，研究到了哪一步，不明情况的在武汉的吃瓜群众,,,,武汉发现不明原因肺炎,0,0.0,0,2020/1/1 23:08,OPPO超视野全面屏R15,,,,"{'words': 26, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 1}"
4.45606E+15,InwpmDLDN,2396946937.0,H辉辉爽歪歪S,9M11D因为身体不舒服而起床气极大的娃一副不服你来的架势晚上辉哥坚持要去医院我其实心里很矛盾我觉得精神好食欲好不用去可是又怕我说出来我俩吵架孩子的事他急我也急本身就是生病肯定会不舒服的谁都心疼但我还是没说话为了家庭和谐再各种发烧感冒病号中排了一小时我反而更担心了检查结果真的没什么也没有肺炎可能再晚去两天就康复了不过辉哥说他放心了好吧,,,,,0,0.0,1,2020/1/1 23:07,iPhone客户端,"['http://ww4.sinaimg.cn/large/8ede81f9ly1gahgkt7mdxj20u013xqc3.jpg', 'http://ww4.sinaimg.cn/large/8ede81f9ly1gahgksva77j20u014012s.jpg', 'http://ww2.sinaimg.cn/large/8ede81f9ly1gahgktla4bj20u0140dmz.jpg', 'http://ww2.sinaimg.cn/large/8ede81f9ly1gahgku1qrcj20u0140jym.jpg']",,,"{'words': 107, 'sentences': 1, '好': 4, '乐': 4, '哀': 3, '怒': 0, '惧': 0, '恶': 3, '惊': 0}"
